site_id,site_name,location_type,latitude,longitude,parameter,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
DER3,Derry Brandywell,Urban Background,54.992336,-7.332127,SO2,Sulphur dioxide,2002-04-01,2011-02-28,2011-02-28,Northern Ireland,NA_character_,Derry and Strabane
DER3,Derry Brandywell,Urban Background,54.992336,-7.332127,PM10,PM10 particulate matter (Hourly measured),2002-04-01,2011-02-28,2011-02-28,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,O3,Ozone,1997-04-29,2016-02-29,2016-02-29,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,NO,Nitric oxide,1997-04-29,2016-02-29,2016-02-29,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,NO2,Nitrogen dioxide,1997-04-29,2016-02-29,2016-02-29,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1997-04-29,2016-02-29,2016-02-29,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,SO2,Sulphur dioxide,1997-04-29,2016-02-29,2016-02-29,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,CO,Carbon monoxide,1997-04-29,2007-09-30,2007-09-30,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,PM10,PM10 particulate matter (Hourly measured),1997-04-29,2016-02-29,2016-02-29,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,NV10,Non-volatile PM10 (Hourly measured),2008-02-21,2016-02-29,2016-02-29,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,V10,Volatile PM10 (Hourly measured),2008-02-21,2016-02-29,2016-02-29,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,PM2.5,PM2.5 particulate matter (Hourly measured),2008-02-20,2016-02-29,2016-02-29,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-02-21,2016-02-29,2016-02-29,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,V2.5,Volatile PM2.5 (Hourly measured),2008-02-21,2016-02-29,2016-02-29,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,wd,Modelled Wind Direction,2010-08-01,2016-02-29,Never,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,ws,Modelled Wind Speed,2010-08-01,2016-02-29,Never,Northern Ireland,NA_character_,Derry and Strabane
DERY,Derry Brooke Park,Urban Background,55.001225,-7.329115,temp,Modelled Temperature,2010-08-01,2016-02-29,Never,Northern Ireland,NA_character_,Derry and Strabane
DER5,Derry Claudy,Urban Background,55.001225,-7.329115,PM10,PM10 particulate matter (Hourly measured),2005-11-07,2006-05-23,2006-05-23,Northern Ireland,NA_character_,Derry and Strabane
DER8,Derry Culmore Point Road,Urban Traffic,55.001225,-7.329315,PM10,PM10 particulate matter (Hourly measured),2007-12-12,2008-12-15,2008-12-15,Northern Ireland,NA_character_,Derry and Strabane
DER4,Derry Dale's Corner,Urban Traffic,54.99642,-7.310163,NO,Nitric oxide,2003-11-07,ongoing,2024-01-10,Northern Ireland,NA_character_,Derry and Strabane
DER4,Derry Dale's Corner,Urban Traffic,54.99642,-7.310163,NO2,Nitrogen dioxide,2003-11-07,ongoing,2024-01-10,Northern Ireland,NA_character_,Derry and Strabane
DER4,Derry Dale's Corner,Urban Traffic,54.99642,-7.310163,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2003-11-07,ongoing,2024-01-10,Northern Ireland,NA_character_,Derry and Strabane
DER4,Derry Dale's Corner,Urban Traffic,54.99642,-7.310163,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,Derry and Strabane
DER4,Derry Dale's Corner,Urban Traffic,54.99642,-7.310163,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,Derry and Strabane
DER4,Derry Dale's Corner,Urban Traffic,54.99642,-7.310163,temp,Modelled Temperature,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,Derry and Strabane
DER9,Derry Marlborough Street,Urban Traffic,54.999994,-7.330226,NO,Nitric oxide,2011-11-08,2015-05-31,2015-05-31,Northern Ireland,NA_character_,Derry and Strabane
DER9,Derry Marlborough Street,Urban Traffic,54.999994,-7.330226,NO2,Nitrogen dioxide,2011-11-08,2015-05-31,2015-05-31,Northern Ireland,NA_character_,Derry and Strabane
DER9,Derry Marlborough Street,Urban Traffic,54.999994,-7.330226,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2011-11-08,2015-05-31,2015-05-31,Northern Ireland,NA_character_,Derry and Strabane
DER9,Derry Marlborough Street,Urban Traffic,54.999994,-7.330226,wd,Modelled Wind Direction,2011-11-08,2015-05-31,Never,Northern Ireland,NA_character_,Derry and Strabane
DER9,Derry Marlborough Street,Urban Traffic,54.999994,-7.330226,ws,Modelled Wind Speed,2011-11-08,2015-05-31,Never,Northern Ireland,NA_character_,Derry and Strabane
DER9,Derry Marlborough Street,Urban Traffic,54.999994,-7.330226,temp,Modelled Temperature,2011-11-08,2015-05-31,Never,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,O3,Ozone,2016-03-21,ongoing,2024-03-31,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,NO,Nitric oxide,2016-03-21,ongoing,2024-03-31,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,NO2,Nitrogen dioxide,2016-03-21,ongoing,2024-03-31,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2016-03-21,ongoing,2024-03-31,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,SO2,Sulphur dioxide,2016-03-21,ongoing,2024-03-31,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,PM10,PM10 particulate matter (Hourly measured),2016-03-21,ongoing,2024-03-31,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,NV10,Non-volatile PM10 (Hourly measured),2016-03-21,2019-10-22,2019-10-22,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,V10,Volatile PM10 (Hourly measured),2016-03-21,2019-10-22,2019-10-22,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,PM2.5,PM2.5 particulate matter (Hourly measured),2016-03-21,ongoing,2024-03-31,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,NV2.5,Non-volatile PM2.5 (Hourly measured),2016-03-21,2019-10-22,2019-10-22,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,V2.5,Volatile PM2.5 (Hourly measured),2016-03-21,2019-10-22,2019-10-22,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,wd,Modelled Wind Direction,2016-03-21,ongoing,Never,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,ws,Modelled Wind Speed,2016-03-21,ongoing,Never,Northern Ireland,NA_character_,Derry and Strabane
DERR,Derry Rosemount,Urban Background,55.002818,-7.331179,temp,Modelled Temperature,2016-03-21,ongoing,Never,Northern Ireland,NA_character_,Derry and Strabane
DPK1,Downpatrick Roadside,Urban Traffic,54.328443,-5.715743,NO,Nitric oxide,2010-07-01,ongoing,2023-12-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
DPK1,Downpatrick Roadside,Urban Traffic,54.328443,-5.715743,NO2,Nitrogen dioxide,2010-07-01,ongoing,2023-12-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
DPK1,Downpatrick Roadside,Urban Traffic,54.328443,-5.715743,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2010-07-01,ongoing,2023-12-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
DPK1,Downpatrick Roadside,Urban Traffic,54.328443,-5.715743,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
DPK1,Downpatrick Roadside,Urban Traffic,54.328443,-5.715743,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
DPK1,Downpatrick Roadside,Urban Traffic,54.328443,-5.715743,temp,Modelled Temperature,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
DUN,Dungannon,unknown unknown,54.513719,-6.761873,PM10,PM10 particulate matter (Hourly measured),1998-01-01,1998-12-31,Never,Northern Ireland,NA_character_,Mid Ulster
DUNG,Dungannon Lambfields,Urban Background,54.513732,-6.761833,SO2,Sulphur dioxide,2005-01-01,2009-01-20,2009-01-20,Northern Ireland,NA_character_,Mid Ulster
DUNG,Dungannon Lambfields,Urban Background,54.513732,-6.761833,PM10,PM10 particulate matter (Hourly measured),2005-01-01,2009-01-20,2009-01-20,Northern Ireland,NA_character_,Mid Ulster
KILR,Kilroot,unknown unknown,54.728906,-5.761938,PM10,PM10 particulate matter (Hourly measured),2001-06-01,2002-07-15,2002-07-15,Northern Ireland,NA_character_,Mid and East Antrim
LAR2,Larne Craigyhill,Urban Background,54.857438,-5.838513,SO2,Sulphur dioxide,2006-01-26,2010-04-30,2010-06-14,Northern Ireland,NA_character_,Mid and East Antrim
LAR2,Larne Craigyhill,Urban Background,54.857438,-5.838513,PM10,PM10 particulate matter (Hourly measured),2006-01-26,2010-04-12,2010-04-12,Northern Ireland,NA_character_,Mid and East Antrim
LARN,Larne Harbour,Urban Background,54.84132,-5.801354,SO2,Sulphur dioxide,2003-03-01,2005-12-03,2005-12-03,Northern Ireland,NA_character_,Mid and East Antrim
LARN,Larne Harbour,Urban Background,54.84132,-5.801354,PM10,PM10 particulate matter (Hourly measured),2003-03-01,2005-12-03,2005-12-03,Northern Ireland,NA_character_,Mid and East Antrim
LVDY,Limavady Coolessan,unknown unknown,55.038196,-6.941465,PM10,PM10 particulate matter (Hourly measured),2003-03-01,2005-12-03,2005-04-11,Northern Ireland,NA_character_,Causeway Coast and Glens
LVD2,Limavady Dungiven,Urban Traffic,54.928407,-6.92681,NO,Nitric oxide,2010-08-05,ongoing,2024-01-31,Northern Ireland,NA_character_,Causeway Coast and Glens
LVD2,Limavady Dungiven,Urban Traffic,54.928407,-6.92681,NO2,Nitrogen dioxide,2010-08-05,ongoing,2024-01-31,Northern Ireland,NA_character_,Causeway Coast and Glens
LVD2,Limavady Dungiven,Urban Traffic,54.928407,-6.92681,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2010-08-05,ongoing,2024-01-31,Northern Ireland,NA_character_,Causeway Coast and Glens
LVD2,Limavady Dungiven,Urban Traffic,54.928407,-6.92681,wd,Modelled Wind Direction,2010-08-05,ongoing,Never,Northern Ireland,NA_character_,Causeway Coast and Glens
LVD2,Limavady Dungiven,Urban Traffic,54.928407,-6.92681,ws,Modelled Wind Speed,2010-08-05,ongoing,Never,Northern Ireland,NA_character_,Causeway Coast and Glens
LVD2,Limavady Dungiven,Urban Traffic,54.928407,-6.92681,temp,Modelled Temperature,2010-08-05,ongoing,Never,Northern Ireland,NA_character_,Causeway Coast and Glens
LIS3,Lisburn Dunmurry High School,Urban Background,54.537934,-6.014019,SO2,Sulphur dioxide,2006-09-01,2012-06-27,2012-06-27,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS3,Lisburn Dunmurry High School,Urban Background,54.537934,-6.014019,PM10,PM10 particulate matter (Hourly measured),2003-10-31,2012-06-27,2012-06-27,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS3,Lisburn Dunmurry High School,Urban Background,54.537934,-6.014019,NV10,Non-volatile PM10 (Hourly measured),2007-12-19,2012-06-27,2012-06-27,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS3,Lisburn Dunmurry High School,Urban Background,54.537934,-6.014019,V10,Volatile PM10 (Hourly measured),2007-12-19,2012-06-27,2012-06-27,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS3,Lisburn Dunmurry High School,Urban Background,54.537934,-6.014019,PM2.5,PM2.5 particulate matter (Hourly measured),2007-12-01,2012-06-27,2012-06-27,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS3,Lisburn Dunmurry High School,Urban Background,54.537934,-6.014019,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-02-07,2011-08-31,2011-08-31,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS3,Lisburn Dunmurry High School,Urban Background,54.537934,-6.014019,V2.5,Volatile PM2.5 (Hourly measured),2008-02-07,2011-08-31,2011-08-31,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS5,Lisburn Dunmurry Seymour Hill,Urban Background,54.543516,-6.008608,SO2,Sulphur dioxide,2012-07-06,ongoing,2023-12-31,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS5,Lisburn Dunmurry Seymour Hill,Urban Background,54.543516,-6.008608,PM10,PM10 particulate matter (Hourly measured),2012-07-06,ongoing,2023-12-31,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS5,Lisburn Dunmurry Seymour Hill,Urban Background,54.543516,-6.008608,NV10,Non-volatile PM10 (Hourly measured),2012-07-06,2014-09-01,2014-09-01,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS5,Lisburn Dunmurry Seymour Hill,Urban Background,54.543516,-6.008608,V10,Volatile PM10 (Hourly measured),2012-07-06,2014-09-01,2014-09-01,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS5,Lisburn Dunmurry Seymour Hill,Urban Background,54.543516,-6.008608,PM2.5,PM2.5 particulate matter (Hourly measured),2012-07-06,ongoing,2023-12-31,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS5,Lisburn Dunmurry Seymour Hill,Urban Background,54.543516,-6.008608,NV2.5,Non-volatile PM2.5 (Hourly measured),2012-07-06,2015-06-16,2015-06-16,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS5,Lisburn Dunmurry Seymour Hill,Urban Background,54.543516,-6.008608,V2.5,Volatile PM2.5 (Hourly measured),2012-07-06,2015-06-16,2015-06-16,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS5,Lisburn Dunmurry Seymour Hill,Urban Background,54.543516,-6.008608,wd,Modelled Wind Direction,2012-07-06,ongoing,Never,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS5,Lisburn Dunmurry Seymour Hill,Urban Background,54.543516,-6.008608,ws,Modelled Wind Speed,2012-07-06,ongoing,Never,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS5,Lisburn Dunmurry Seymour Hill,Urban Background,54.543516,-6.008608,temp,Modelled Temperature,2012-07-06,ongoing,Never,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS1,Lisburn Island Civic Centre,Urban Background,54.511894,-6.035822,SO2,Sulphur dioxide,2003-03-01,2006-09-29,2006-09-29,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS1,Lisburn Island Civic Centre,Urban Background,54.511894,-6.035822,PM10,PM10 particulate matter (Hourly measured),2003-03-01,2011-04-30,2011-04-30,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS2,Lisburn Lagan Valley Hospital,Urban Traffic,54.505907,-6.047348,NO,Nitric oxide,2003-03-01,2013-07-24,2013-07-24,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS2,Lisburn Lagan Valley Hospital,Urban Traffic,54.505907,-6.047348,NO2,Nitrogen dioxide,2003-03-01,2013-07-24,2013-07-24,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS2,Lisburn Lagan Valley Hospital,Urban Traffic,54.505907,-6.047348,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2003-03-01,2013-07-24,2013-07-24,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS2,Lisburn Lagan Valley Hospital,Urban Traffic,54.505907,-6.047348,PM10,PM10 particulate matter (Hourly measured),2003-03-01,2010-04-08,2010-04-08,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS2,Lisburn Lagan Valley Hospital,Urban Traffic,54.505907,-6.047348,wd,Modelled Wind Direction,2010-08-01,2013-07-24,Never,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS2,Lisburn Lagan Valley Hospital,Urban Traffic,54.505907,-6.047348,ws,Modelled Wind Speed,2010-08-01,2013-07-24,Never,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LIS2,Lisburn Lagan Valley Hospital,Urban Traffic,54.505907,-6.047348,temp,Modelled Temperature,2010-08-01,2013-07-24,Never,Northern Ireland,Belfast Metropolitan Urban Area,Lisburn and Castlereagh
LN,Lough Navar,Rural Background,54.43951,-7.900328,O3,Ozone,1987-04-02,ongoing,2024-03-31,Northern Ireland,NA_character_,Fermanagh and Omagh
LN,Lough Navar,Rural Background,54.43951,-7.900328,PM10,PM10 particulate matter (Hourly measured),1996-10-02,ongoing,2024-03-31,Northern Ireland,NA_character_,Fermanagh and Omagh
LN,Lough Navar,Rural Background,54.43951,-7.900328,NV10,Non-volatile PM10 (Hourly measured),2009-05-15,2018-07-18,2018-07-18,Northern Ireland,NA_character_,Fermanagh and Omagh
LN,Lough Navar,Rural Background,54.43951,-7.900328,V10,Volatile PM10 (Hourly measured),2009-05-15,2018-07-18,2018-07-18,Northern Ireland,NA_character_,Fermanagh and Omagh
LN,Lough Navar,Rural Background,54.43951,-7.900328,PM2.5,PM2.5 particulate matter (Hourly measured),2018-07-18,ongoing,2024-03-31,Northern Ireland,NA_character_,Fermanagh and Omagh
LN,Lough Navar,Rural Background,54.43951,-7.900328,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,Fermanagh and Omagh
LN,Lough Navar,Rural Background,54.43951,-7.900328,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,Fermanagh and Omagh
LN,Lough Navar,Rural Background,54.43951,-7.900328,temp,Modelled Temperature,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,Fermanagh and Omagh
NEWR,Newry,unknown unknown,,,PM10,PM10 particulate matter (Hourly measured),1998-07-01,2000-12-31,2000-12-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY4,Newry Bridge Street,Urban Traffic,54.16965,-6.339959,NO,Nitric oxide,2006-05-01,2009-05-18,2009-05-18,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY4,Newry Bridge Street,Urban Traffic,54.16965,-6.339959,NO2,Nitrogen dioxide,2006-05-01,2009-05-18,2009-05-18,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY4,Newry Bridge Street,Urban Traffic,54.16965,-6.339959,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2006-05-01,2009-05-18,2009-05-18,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY4,Newry Bridge Street,Urban Traffic,54.16965,-6.339959,PM10,PM10 particulate matter (Hourly measured),2006-04-27,2009-05-18,2009-05-18,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY4,Newry Bridge Street,Urban Traffic,54.16965,-6.339959,NV10,Non-volatile PM10 (Hourly measured),2008-04-01,2009-03-02,2009-03-02,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY4,Newry Bridge Street,Urban Traffic,54.16965,-6.339959,V10,Volatile PM10 (Hourly measured),2008-04-01,2009-03-02,2009-03-02,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY5,Newry Canal Street,Urban Traffic,54.180381,-6.33924,NO,Nitric oxide,2009-06-01,ongoing,2024-01-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY5,Newry Canal Street,Urban Traffic,54.180381,-6.33924,NO2,Nitrogen dioxide,2009-06-01,ongoing,2024-01-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY5,Newry Canal Street,Urban Traffic,54.180381,-6.33924,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2009-06-01,ongoing,2024-01-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY5,Newry Canal Street,Urban Traffic,54.180381,-6.33924,PM10,PM10 particulate matter (Hourly measured),2009-06-01,ongoing,2023-12-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY5,Newry Canal Street,Urban Traffic,54.180381,-6.33924,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY5,Newry Canal Street,Urban Traffic,54.180381,-6.33924,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY5,Newry Canal Street,Urban Traffic,54.180381,-6.33924,temp,Modelled Temperature,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY3,Newry Kilkeel,Urban Background,54.065032,-6.010614,PM10,PM10 particulate matter (Hourly measured),2004-04-22,2006-02-28,2006-02-28,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY2,Newry Monaghan Row,Urban Background,54.178861,-6.348254,NO,Nitric oxide,2001-04-01,2006-03-10,2006-03-10,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY2,Newry Monaghan Row,Urban Background,54.178861,-6.348254,NO2,Nitrogen dioxide,2001-04-01,2006-03-10,2006-03-10,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY2,Newry Monaghan Row,Urban Background,54.178861,-6.348254,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2001-04-01,2006-03-10,2006-03-10,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY2,Newry Monaghan Row,Urban Background,54.178861,-6.348254,SO2,Sulphur dioxide,2001-04-01,2008-04-03,2008-04-03,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY2,Newry Monaghan Row,Urban Background,54.178861,-6.348254,PM10,PM10 particulate matter (Hourly measured),2001-04-01,2016-04-18,2016-04-18,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY2,Newry Monaghan Row,Urban Background,54.178861,-6.348254,NV10,Non-volatile PM10 (Hourly measured),2008-03-07,2016-04-18,2016-04-18,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY2,Newry Monaghan Row,Urban Background,54.178861,-6.348254,V10,Volatile PM10 (Hourly measured),2008-03-07,2016-04-18,2016-04-18,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY2,Newry Monaghan Row,Urban Background,54.178861,-6.348254,wd,Modelled Wind Direction,2010-08-01,2016-04-18,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY2,Newry Monaghan Row,Urban Background,54.178861,-6.348254,ws,Modelled Wind Speed,2010-08-01,2016-04-18,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY2,Newry Monaghan Row,Urban Background,54.178861,-6.348254,temp,Modelled Temperature,2010-08-01,2016-04-18,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY1,Newry Trevor Hill,Urban Traffic,54.177949,-6.336016,NO,Nitric oxide,2001-05-01,2014-04-30,2014-12-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY1,Newry Trevor Hill,Urban Traffic,54.177949,-6.336016,NO2,Nitrogen dioxide,2001-05-01,2014-04-30,2014-12-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY1,Newry Trevor Hill,Urban Traffic,54.177949,-6.336016,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2001-05-01,2014-04-30,2014-12-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY1,Newry Trevor Hill,Urban Traffic,54.177949,-6.336016,SO2,Sulphur dioxide,2001-05-01,2008-03-31,2008-03-31,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY1,Newry Trevor Hill,Urban Traffic,54.177949,-6.336016,PM10,PM10 particulate matter (Hourly measured),2001-05-01,2016-01-18,2016-01-18,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY1,Newry Trevor Hill,Urban Traffic,54.177949,-6.336016,NV10,Non-volatile PM10 (Hourly measured),2008-03-28,2016-01-18,2016-01-18,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY1,Newry Trevor Hill,Urban Traffic,54.177949,-6.336016,V10,Volatile PM10 (Hourly measured),2008-03-28,2016-01-18,2016-01-18,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY1,Newry Trevor Hill,Urban Traffic,54.177949,-6.336016,wd,Modelled Wind Direction,2010-08-01,2016-01-18,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY1,Newry Trevor Hill,Urban Traffic,54.177949,-6.336016,ws,Modelled Wind Speed,2010-08-01,2016-01-18,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWY1,Newry Trevor Hill,Urban Traffic,54.177949,-6.336016,temp,Modelled Temperature,2010-08-01,2016-01-18,Never,Northern Ireland,NA_character_,"Newry, Mourne and Down"
NWT5,Newtownabbey Antrim Road,Urban Traffic,54.666013,-5.950219,NO,Nitric oxide,2008-01-28,ongoing,2024-01-05,Northern Ireland,Belfast Metropolitan Urban Area,Antrim and Newtownabbey
NWT5,Newtownabbey Antrim Road,Urban Traffic,54.666013,-5.950219,NO2,Nitrogen dioxide,2008-01-28,ongoing,2024-01-05,Northern Ireland,Belfast Metropolitan Urban Area,Antrim and Newtownabbey
NWT5,Newtownabbey Antrim Road,Urban Traffic,54.666013,-5.950219,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2008-01-28,ongoing,2024-01-05,Northern Ireland,Belfast Metropolitan Urban Area,Antrim and Newtownabbey
NWT5,Newtownabbey Antrim Road,Urban Traffic,54.666013,-5.950219,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Northern Ireland,Belfast Metropolitan Urban Area,Antrim and Newtownabbey
NWT5,Newtownabbey Antrim Road,Urban Traffic,54.666013,-5.950219,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Northern Ireland,Belfast Metropolitan Urban Area,Antrim and Newtownabbey
NWT5,Newtownabbey Antrim Road,Urban Traffic,54.666013,-5.950219,temp,Modelled Temperature,2010-08-01,ongoing,Never,Northern Ireland,Belfast Metropolitan Urban Area,Antrim and Newtownabbey
