site_id,site_name,location_type,latitude,longitude,parameter,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
RBWM001,Frascati Way,Urban Traffic,51.520895,-0.724025,NO,Nitric oxide,2005-03-01,ongoing,2024-02-15,South East,NA_character_,Windsor and Maidenhead
RBWM001,Frascati Way,Urban Traffic,51.520895,-0.724025,NO2,Nitrogen dioxide,2005-03-01,ongoing,2024-02-15,South East,NA_character_,Windsor and Maidenhead
RBWM001,Frascati Way,Urban Traffic,51.520895,-0.724025,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2005-03-01,ongoing,2024-02-15,South East,NA_character_,Windsor and Maidenhead
RBWM001,Frascati Way,Urban Traffic,51.520895,-0.724025,PM10,PM10 particulate matter (Hourly measured),2015-12-31,ongoing,2023-12-31,South East,NA_character_,Windsor and Maidenhead
HF6,Fulham Town Centre,Urban Traffic,51.480283,-0.196407,O3,Ozone,2023-06-02,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hammersmith and Fulham
HF6,Fulham Town Centre,Urban Traffic,51.480283,-0.196407,NO,Nitric oxide,2023-06-02,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hammersmith and Fulham
HF6,Fulham Town Centre,Urban Traffic,51.480283,-0.196407,NO2,Nitrogen dioxide,2023-06-02,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hammersmith and Fulham
HF6,Fulham Town Centre,Urban Traffic,51.480283,-0.196407,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2023-06-02,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hammersmith and Fulham
HF6,Fulham Town Centre,Urban Traffic,51.480283,-0.196407,PM10,PM10 particulate matter (Hourly measured),2023-06-02,ongoing,2023-12-06,Greater London,Greater London Urban Area,Hammersmith and Fulham
HF6,Fulham Town Centre,Urban Traffic,51.480283,-0.196407,PM2.5,PM2.5 particulate matter (Hourly measured),2023-06-02,ongoing,2023-12-06,Greater London,Greater London Urban Area,Hammersmith and Fulham
HF6,Fulham Town Centre,Urban Traffic,51.480283,-0.196407,PM1,PM1 Particulates,2023-06-02,ongoing,2023-12-06,Greater London,Greater London Urban Area,Hammersmith and Fulham
GA1,Gateshead A1 Dunston,Urban Traffic,54.951529,-1.649945,NO,Nitric oxide,2015-01-01,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA1,Gateshead A1 Dunston,Urban Traffic,54.951529,-1.649945,NO2,Nitrogen dioxide,2015-01-01,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA1,Gateshead A1 Dunston,Urban Traffic,54.951529,-1.649945,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2015-01-01,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA1,Gateshead A1 Dunston,Urban Traffic,54.951529,-1.649945,PM2.5,PM2.5 particulate matter (Hourly measured),2015-01-01,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA006,Gateshead Angel of the North,Urban Traffic,54.912184,-1.58501,NO,Nitric oxide,2020-01-01,ongoing,2024-03-31,North East,NA_character_,Gateshead
GA006,Gateshead Angel of the North,Urban Traffic,54.912184,-1.58501,NO2,Nitrogen dioxide,2020-01-01,ongoing,2024-03-31,North East,NA_character_,Gateshead
GA006,Gateshead Angel of the North,Urban Traffic,54.912184,-1.58501,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2020-01-01,ongoing,2024-03-31,North East,NA_character_,Gateshead
GA006,Gateshead Angel of the North,Urban Traffic,54.912184,-1.58501,PM10,PM10 particulate matter (Hourly measured),2020-01-01,ongoing,2024-03-31,North East,NA_character_,Gateshead
GA006,Gateshead Angel of the North,Urban Traffic,54.912184,-1.58501,PM2.5,PM2.5 particulate matter (Hourly measured),2020-01-01,ongoing,2024-03-31,North East,NA_character_,Gateshead
GA2,Gateshead Bottle Bank,Urban Traffic,54.965944,-1.604438,NO,Nitric oxide,2015-01-01,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA2,Gateshead Bottle Bank,Urban Traffic,54.965944,-1.604438,NO2,Nitrogen dioxide,2015-01-01,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA2,Gateshead Bottle Bank,Urban Traffic,54.965944,-1.604438,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2015-01-01,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA4,Gateshead Clara Vale,Urban Background,54.979425,-1.791531,NO,Nitric oxide,2015-04-29,2015-07-22,2015-07-22,North East,NA_character_,Gateshead
GA4,Gateshead Clara Vale,Urban Background,54.979425,-1.791531,NO2,Nitrogen dioxide,2015-04-29,2015-07-22,2015-07-22,North East,NA_character_,Gateshead
GA4,Gateshead Clara Vale,Urban Background,54.979425,-1.791531,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2015-04-29,2015-07-22,2015-07-22,North East,NA_character_,Gateshead
GA4,Gateshead Clara Vale,Urban Background,54.979425,-1.791531,SO2,Sulphur dioxide,2015-04-29,2015-07-22,2015-07-22,North East,NA_character_,Gateshead
GA4,Gateshead Clara Vale,Urban Background,54.979425,-1.791531,PM10,PM10 particulate matter (Hourly measured),2015-04-29,2015-07-22,2015-07-22,North East,NA_character_,Gateshead
GA3,Gateshead Lychgate Court,Urban Traffic,54.962008,-1.597121,NO,Nitric oxide,2015-01-01,ongoing,2023-12-31,North East,Tyneside,Gateshead
GA3,Gateshead Lychgate Court,Urban Traffic,54.962008,-1.597121,NO2,Nitrogen dioxide,2015-01-01,ongoing,2023-12-31,North East,Tyneside,Gateshead
GA3,Gateshead Lychgate Court,Urban Traffic,54.962008,-1.597121,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2015-01-01,ongoing,2023-12-31,North East,Tyneside,Gateshead
GA3,Gateshead Lychgate Court,Urban Traffic,54.962008,-1.597121,PM2.5,PM2.5 particulate matter (Hourly measured),2015-01-01,ongoing,2023-12-31,North East,Tyneside,Gateshead
GA005,Gateshead Tyne Bridge,Urban Traffic,54.965696,-1.603455,NO,Nitric oxide,2018-04-06,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA005,Gateshead Tyne Bridge,Urban Traffic,54.965696,-1.603455,NO2,Nitrogen dioxide,2018-04-06,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA005,Gateshead Tyne Bridge,Urban Traffic,54.965696,-1.603455,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2018-04-06,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA005,Gateshead Tyne Bridge,Urban Traffic,54.965696,-1.603455,PM10,PM10 particulate matter (Hourly measured),2018-04-06,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA005,Gateshead Tyne Bridge,Urban Traffic,54.965696,-1.603455,PM2.5,PM2.5 particulate matter (Hourly measured),2018-04-06,ongoing,2024-03-31,North East,Tyneside,Gateshead
GA005,Gateshead Tyne Bridge,Urban Traffic,54.965696,-1.603455,PM1,PM1 Particulates,2018-04-06,ongoing,2024-03-31,North East,Tyneside,Gateshead
WA001,Godalming Ockford Road 2,Urban Traffic,51.184411,-0.617628,NO,Nitric oxide,2018-12-01,ongoing,2024-03-31,South East,NA_character_,Waverley
WA001,Godalming Ockford Road 2,Urban Traffic,51.184411,-0.617628,NO2,Nitrogen dioxide,2018-12-01,ongoing,2024-03-31,South East,NA_character_,Waverley
WA001,Godalming Ockford Road 2,Urban Traffic,51.184411,-0.617628,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2018-12-01,ongoing,2024-03-31,South East,NA_character_,Waverley
FAR1,Gosport Road,Urban Traffic,50.844177,-1.183323,NO,Nitric oxide,2012-04-01,2019-06-30,2019-06-30,South East,Portsmouth Urban Area,Fareham
FAR1,Gosport Road,Urban Traffic,50.844177,-1.183323,NO2,Nitrogen dioxide,2012-04-01,2019-06-30,2019-06-30,South East,Portsmouth Urban Area,Fareham
FAR1,Gosport Road,Urban Traffic,50.844177,-1.183323,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2012-04-01,2019-06-30,2019-06-30,South East,Portsmouth Urban Area,Fareham
STS001,Grange terrace - East Boldon (sensor),Urban Traffic,54.94466,-1.431345,NO2,Nitrogen dioxide,2024-05-29,ongoing,Never,North East,Tyneside,South Tyneside
STS001,Grange terrace - East Boldon (sensor),Urban Traffic,54.94466,-1.431345,PM10,PM10 particulate matter (Hourly measured),2024-05-29,ongoing,Never,North East,Tyneside,South Tyneside
STS001,Grange terrace - East Boldon (sensor),Urban Traffic,54.94466,-1.431345,PM2.5,PM2.5 particulate matter (Hourly measured),2024-05-29,ongoing,Never,North East,Tyneside,South Tyneside
STS001,Grange terrace - East Boldon (sensor),Urban Traffic,54.94466,-1.431345,PM1,PM1 Particulates,2024-05-29,ongoing,Never,North East,Tyneside,South Tyneside
GR009,Greenwich Westhorne Avenue,Urban Traffic,51.456357,0.040725,O3,Ozone,2006-05-26,ongoing,2023-12-31,Greater London,Greater London Urban Area,Greenwich
GR008,Greenwich Woolwich Flyover,Urban Traffic,51.486884,0.017902,O3,Ozone,2006-05-25,ongoing,2023-12-04,Greater London,Greater London Urban Area,Greenwich
GR008,Greenwich Woolwich Flyover,Urban Traffic,51.486884,0.017902,PM2.5,PM2.5 particulate matter (Hourly measured),2006-05-17,ongoing,2023-12-31,Greater London,Greater London Urban Area,Greenwich
CT9,Guildhall,Urban Background,51.516212,-0.092238,O3,Ozone,2022-03-25,ongoing,2023-12-31,Greater London,Greater London Urban Area,City of London
HK010,Hackney Amhurst Road,Suburban Traffic,51.550056,-0.063302,NO,Nitric oxide,2022-04-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK010,Hackney Amhurst Road,Suburban Traffic,51.550056,-0.063302,NO2,Nitrogen dioxide,2022-04-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK010,Hackney Amhurst Road,Suburban Traffic,51.550056,-0.063302,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2022-04-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK010,Hackney Amhurst Road,Suburban Traffic,51.550056,-0.063302,PM10,PM10 particulate matter (Hourly measured),2022-04-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK014,Hackney Dalston Lane,Suburban Traffic,51.548267,-0.067137,NO,Nitric oxide,2023-06-13,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK014,Hackney Dalston Lane,Suburban Traffic,51.548267,-0.067137,NO2,Nitrogen dioxide,2023-06-13,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK014,Hackney Dalston Lane,Suburban Traffic,51.548267,-0.067137,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2023-06-13,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK014,Hackney Dalston Lane,Suburban Traffic,51.548267,-0.067137,PM10,PM10 particulate matter (Hourly measured),2023-06-13,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK013,Hackney Green Lanes,Suburban Traffic,51.567094,-0.094236,NO,Nitric oxide,2022-06-14,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK013,Hackney Green Lanes,Suburban Traffic,51.567094,-0.094236,NO2,Nitrogen dioxide,2022-06-14,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK013,Hackney Green Lanes,Suburban Traffic,51.567094,-0.094236,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2022-06-14,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK011,Hackney Homerton Library,Suburban Traffic,51.548747,-0.041881,NO,Nitric oxide,2022-04-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK011,Hackney Homerton Library,Suburban Traffic,51.548747,-0.041881,NO2,Nitrogen dioxide,2022-04-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK011,Hackney Homerton Library,Suburban Traffic,51.548747,-0.041881,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2022-04-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK011,Hackney Homerton Library,Suburban Traffic,51.548747,-0.041881,PM10,PM10 particulate matter (Hourly measured),2022-04-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK006,Hackney Old Street,Urban Traffic,51.526454,-0.08491,O3,Ozone,2006-05-26,ongoing,2023-12-20,Greater London,Greater London Urban Area,Hackney
HK006,Hackney Old Street,Urban Traffic,51.526454,-0.08491,NO,Nitric oxide,2000-06-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK006,Hackney Old Street,Urban Traffic,51.526454,-0.08491,NO2,Nitrogen dioxide,2000-06-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK006,Hackney Old Street,Urban Traffic,51.526454,-0.08491,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2000-06-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK006,Hackney Old Street,Urban Traffic,51.526454,-0.08491,PM10,PM10 particulate matter (Hourly measured),2000-06-01,ongoing,2023-12-20,Greater London,Greater London Urban Area,Hackney
HK006,Hackney Old Street,Urban Traffic,51.526454,-0.08491,PM2.5,PM2.5 particulate matter (Hourly measured),2006-05-18,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK009,Hackney Queensbridge Road,Suburban Traffic,51.539324,-0.070078,NO,Nitric oxide,2022-02-01,2024-05-20,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK009,Hackney Queensbridge Road,Suburban Traffic,51.539324,-0.070078,NO2,Nitrogen dioxide,2022-02-01,2024-05-20,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK009,Hackney Queensbridge Road,Suburban Traffic,51.539324,-0.070078,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2022-02-01,2024-05-20,2023-12-31,Greater London,Greater London Urban Area,Hackney
HK009,Hackney Queensbridge Road,Suburban Traffic,51.539324,-0.070078,PM10,PM10 particulate matter (Hourly measured),2022-02-01,2024-05-20,2023-12-31,Greater London,Greater London Urban Area,Hackney
FEN001,Hallcroft Road (sensor),Suburban Industrial,52.556715,-0.136082,NO,Nitric oxide,2023-02-02,ongoing,Never,Eastern,NA_character_,Fenland
FEN001,Hallcroft Road (sensor),Suburban Industrial,52.556715,-0.136082,NO2,Nitrogen dioxide,2023-02-02,ongoing,2023-03-31,Eastern,NA_character_,Fenland
FEN001,Hallcroft Road (sensor),Suburban Industrial,52.556715,-0.136082,SO2,Sulphur dioxide,2023-02-02,ongoing,2023-03-31,Eastern,NA_character_,Fenland
FEN001,Hallcroft Road (sensor),Suburban Industrial,52.556715,-0.136082,PM10,PM10 particulate matter (Hourly measured),2023-02-02,ongoing,2023-03-31,Eastern,NA_character_,Fenland
FEN001,Hallcroft Road (sensor),Suburban Industrial,52.556715,-0.136082,PM2.5,PM2.5 particulate matter (Hourly measured),2023-02-02,ongoing,2023-03-31,Eastern,NA_character_,Fenland
WID2,Halton Marzahn Way,Urban Traffic,53.371193,-2.722289,NO,Nitric oxide,2015-11-01,2023-06-02,2023-06-02,North West & Merseyside,NA_character_,Halton
WID2,Halton Marzahn Way,Urban Traffic,53.371193,-2.722289,NO2,Nitrogen dioxide,2015-11-01,2023-06-02,2023-06-02,North West & Merseyside,NA_character_,Halton
WID2,Halton Marzahn Way,Urban Traffic,53.371193,-2.722289,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2015-11-01,2023-06-02,2023-06-02,North West & Merseyside,NA_character_,Halton
WID2,Halton Marzahn Way,Urban Traffic,53.371193,-2.722289,PM10,PM10 particulate matter (Hourly measured),2015-11-01,2023-06-09,2023-06-09,North West & Merseyside,NA_character_,Halton
WID1,Halton Widnes Milton Rd,Urban Traffic,53.365391,-2.73168,PM10,PM10 particulate matter (Hourly measured),2015-11-01,2023-03-21,2023-03-21,North West & Merseyside,NA_character_,Halton
HF5,Hammersmith Town Centre,Urban Traffic,51.492695,-0.224787,O3,Ozone,2019-03-05,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hammersmith and Fulham
HF5,Hammersmith Town Centre,Urban Traffic,51.492695,-0.224787,NO,Nitric oxide,2019-03-05,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hammersmith and Fulham
HF5,Hammersmith Town Centre,Urban Traffic,51.492695,-0.224787,NO2,Nitrogen dioxide,2019-03-05,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hammersmith and Fulham
HF5,Hammersmith Town Centre,Urban Traffic,51.492695,-0.224787,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2019-03-05,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hammersmith and Fulham
HF5,Hammersmith Town Centre,Urban Traffic,51.492695,-0.224787,PM10,PM10 particulate matter (Hourly measured),2019-03-05,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hammersmith and Fulham
HF5,Hammersmith Town Centre,Urban Traffic,51.492695,-0.224787,PM2.5,PM2.5 particulate matter (Hourly measured),2019-03-05,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hammersmith and Fulham
HG005,Haringey Wood Green,Urban Traffic,51.593339,-0.106973,NO,Nitric oxide,2021-05-04,ongoing,2023-12-31,Greater London,Greater London Urban Area,Haringey
HG005,Haringey Wood Green,Urban Traffic,51.593339,-0.106973,NO2,Nitrogen dioxide,2021-05-04,ongoing,2023-12-31,Greater London,Greater London Urban Area,Haringey
HG005,Haringey Wood Green,Urban Traffic,51.593339,-0.106973,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2021-05-04,ongoing,2023-12-31,Greater London,Greater London Urban Area,Haringey
HG005,Haringey Wood Green,Urban Traffic,51.593339,-0.106973,PM10,PM10 particulate matter (Hourly measured),2021-05-04,ongoing,2023-12-31,Greater London,Greater London Urban Area,Haringey
HG005,Haringey Wood Green,Urban Traffic,51.593339,-0.106973,PM2.5,PM2.5 particulate matter (Hourly measured),2021-05-04,ongoing,2023-12-31,Greater London,Greater London Urban Area,Haringey
HARST,Harston,Suburban Background,52.13843,0.081422,NO,Nitric oxide,2023-03-21,ongoing,2023-12-31,Eastern,NA_character_,South Cambridgeshire
HARST,Harston,Suburban Background,52.13843,0.081422,NO2,Nitrogen dioxide,2023-03-21,ongoing,2023-12-31,Eastern,NA_character_,South Cambridgeshire
HARST,Harston,Suburban Background,52.13843,0.081422,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2023-03-21,ongoing,2023-12-31,Eastern,NA_character_,South Cambridgeshire
HARST,Harston,Suburban Background,52.13843,0.081422,PM10,PM10 particulate matter (Hourly measured),2023-03-21,ongoing,2023-12-31,Eastern,NA_character_,South Cambridgeshire
HARST,Harston,Suburban Background,52.13843,0.081422,NV10,Non-volatile PM10 (Hourly measured),2023-03-21,ongoing,2023-12-31,Eastern,NA_character_,South Cambridgeshire
HARST,Harston,Suburban Background,52.13843,0.081422,V10,Volatile PM10 (Hourly measured),2023-03-21,ongoing,2023-12-31,Eastern,NA_character_,South Cambridgeshire
HARST,Harston,Suburban Background,52.13843,0.081422,PM2.5,PM2.5 particulate matter (Hourly measured),2023-03-21,ongoing,2023-12-31,Eastern,NA_character_,South Cambridgeshire
HARST,Harston,Suburban Background,52.13843,0.081422,NV2.5,Non-volatile PM2.5 (Hourly measured),2023-03-21,ongoing,2023-12-31,Eastern,NA_character_,South Cambridgeshire
HARST,Harston,Suburban Background,52.13843,0.081422,V2.5,Volatile PM2.5 (Hourly measured),2023-03-21,ongoing,2023-12-31,Eastern,NA_character_,South Cambridgeshire
HB016,Hatfield West View,Urban Traffic,51.770438,-0.231875,NO,Nitric oxide,2020-09-23,ongoing,2023-12-31,Eastern,NA_character_,Welwyn Hatfield
HB016,Hatfield West View,Urban Traffic,51.770438,-0.231875,NO2,Nitrogen dioxide,2020-09-23,ongoing,2023-12-31,Eastern,NA_character_,Welwyn Hatfield
HB016,Hatfield West View,Urban Traffic,51.770438,-0.231875,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2020-09-23,ongoing,2023-12-31,Eastern,NA_character_,Welwyn Hatfield
LHRBR,Heathrow Bath Road,Urban Traffic,51.481071,-0.442092,NO,Nitric oxide,2019-11-19,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
LHRBR,Heathrow Bath Road,Urban Traffic,51.481071,-0.442092,NO2,Nitrogen dioxide,2019-11-19,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
LHRBR,Heathrow Bath Road,Urban Traffic,51.481071,-0.442092,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2019-11-19,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
LHRBR,Heathrow Bath Road,Urban Traffic,51.481071,-0.442092,PM10,PM10 particulate matter (Hourly measured),2019-11-19,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
LHRBR,Heathrow Bath Road,Urban Traffic,51.481071,-0.442092,PM2.5,PM2.5 particulate matter (Hourly measured),2019-11-19,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
T55,Heathrow Green Gates,Suburban Industrial,51.481478,-0.486675,NO,Nitric oxide,2001-07-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
T55,Heathrow Green Gates,Suburban Industrial,51.481478,-0.486675,NO2,Nitrogen dioxide,2001-07-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
T55,Heathrow Green Gates,Suburban Industrial,51.481478,-0.486675,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2001-07-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
T55,Heathrow Green Gates,Suburban Industrial,51.481478,-0.486675,PM10,PM10 particulate matter (Hourly measured),2001-05-04,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
T55,Heathrow Green Gates,Suburban Industrial,51.481478,-0.486675,PM2.5,PM2.5 particulate matter (Hourly measured),2002-04-19,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
T55,Heathrow Green Gates,Suburban Industrial,51.481478,-0.486675,PM1,PM1 Particulates,2014-06-24,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
LHR2,Heathrow LHR2,Suburban Industrial,51.479167,-0.440556,NO,Nitric oxide,1993-01-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
LHR2,Heathrow LHR2,Suburban Industrial,51.479167,-0.440556,NO2,Nitrogen dioxide,1993-01-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
LHR2,Heathrow LHR2,Suburban Industrial,51.479167,-0.440556,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1993-01-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
LHR2,Heathrow LHR2,Suburban Industrial,51.479167,-0.440556,PM10,PM10 particulate matter (Hourly measured),1994-11-16,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
LHR2,Heathrow LHR2,Suburban Industrial,51.479167,-0.440556,PM2.5,PM2.5 particulate matter (Hourly measured),2009-12-09,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
LHR2,Heathrow LHR2,Suburban Industrial,51.479167,-0.440556,PM1,PM1 Particulates,2014-06-24,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
LHR2,Heathrow LHR2,Suburban Industrial,51.479167,-0.440556,BC,Black Carbon,2013-01-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Hillingdon
T54,Heathrow Oaks Road,Suburban Industrial,51.459444,-0.479444,NO,Nitric oxide,2001-07-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Spelthorne
T54,Heathrow Oaks Road,Suburban Industrial,51.459444,-0.479444,NO2,Nitrogen dioxide,2001-07-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Spelthorne
T54,Heathrow Oaks Road,Suburban Industrial,51.459444,-0.479444,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2001-07-01,ongoing,2023-12-31,Greater London,Greater London Urban Area,Spelthorne
T54,Heathrow Oaks Road,Suburban Industrial,51.459444,-0.479444,PM10,PM10 particulate matter (Hourly measured),2001-05-04,ongoing,2023-12-31,Greater London,Greater London Urban Area,Spelthorne
T54,Heathrow Oaks Road,Suburban Industrial,51.459444,-0.479444,PM2.5,PM2.5 particulate matter (Hourly measured),2002-04-19,ongoing,2023-12-31,Greater London,Greater London Urban Area,Spelthorne
T54,Heathrow Oaks Road,Suburban Industrial,51.459444,-0.479444,PM1,PM1 Particulates,2014-06-24,ongoing,2023-12-31,Greater London,Greater London Urban Area,Spelthorne
T54,Heathrow Oaks Road,Suburban Industrial,51.459444,-0.479444,BC,Black Carbon,2013-01-01,ongoing,2023-12-12,Greater London,Greater London Urban Area,Spelthorne
VS006,Henley TC Greys Road (sensor),Urban Traffic,51.536198,-0.904568,O3,Ozone,2020-07-17,2021-09-09,Never,South East,NA_character_,South Oxfordshire
VS006,Henley TC Greys Road (sensor),Urban Traffic,51.536198,-0.904568,NO2,Nitrogen dioxide,2020-07-17,2021-09-09,2020-12-31,South East,NA_character_,South Oxfordshire
VS006,Henley TC Greys Road (sensor),Urban Traffic,51.536198,-0.904568,SO2,Sulphur dioxide,2020-07-17,2021-09-09,Never,South East,NA_character_,South Oxfordshire
VS006,Henley TC Greys Road (sensor),Urban Traffic,51.536198,-0.904568,CO,Carbon monoxide,2020-07-17,2021-09-09,Never,South East,NA_character_,South Oxfordshire
VS006,Henley TC Greys Road (sensor),Urban Traffic,51.536198,-0.904568,PM10,PM10 particulate matter (Hourly measured),2020-07-17,2021-09-09,2020-12-31,South East,NA_character_,South Oxfordshire
VS006,Henley TC Greys Road (sensor),Urban Traffic,51.536198,-0.904568,PM2.5,PM2.5 particulate matter (Hourly measured),2020-07-17,2021-09-09,2020-12-31,South East,NA_character_,South Oxfordshire
HB112,Hertsmere Borehamwood 1,Urban Background,51.652778,-0.274722,O3,Ozone,1998-01-02,2005-10-26,2005-10-26,Eastern,NA_character_,Hertsmere
HB112,Hertsmere Borehamwood 1,Urban Background,51.652778,-0.274722,NO,Nitric oxide,1998-01-02,2005-10-26,2005-10-26,Eastern,NA_character_,Hertsmere
HB112,Hertsmere Borehamwood 1,Urban Background,51.652778,-0.274722,NO2,Nitrogen dioxide,1998-01-02,2005-10-26,2005-10-26,Eastern,NA_character_,Hertsmere
HB112,Hertsmere Borehamwood 1,Urban Background,51.652778,-0.274722,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1998-01-02,2005-10-26,2005-10-26,Eastern,NA_character_,Hertsmere
HB112,Hertsmere Borehamwood 1,Urban Background,51.652778,-0.274722,CO,Carbon monoxide,1998-01-02,2005-10-26,2005-07-02,Eastern,NA_character_,Hertsmere
HB112,Hertsmere Borehamwood 1,Urban Background,51.652778,-0.274722,PM10,PM10 particulate matter (Hourly measured),1998-01-02,2005-10-26,2005-10-26,Eastern,NA_character_,Hertsmere
HB008,Hertsmere Borehamwood Background,Urban Background,51.662193,-0.264313,O3,Ozone,2005-11-05,2011-03-31,2011-03-31,Eastern,NA_character_,Hertsmere
HB008,Hertsmere Borehamwood Background,Urban Background,51.662193,-0.264313,NO,Nitric oxide,2005-11-05,2017-05-23,2017-05-23,Eastern,NA_character_,Hertsmere
HB008,Hertsmere Borehamwood Background,Urban Background,51.662193,-0.264313,NO2,Nitrogen dioxide,2005-11-05,2017-05-23,2017-05-23,Eastern,NA_character_,Hertsmere
HB008,Hertsmere Borehamwood Background,Urban Background,51.662193,-0.264313,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2005-11-05,2017-05-23,2017-05-23,Eastern,NA_character_,Hertsmere
HB008,Hertsmere Borehamwood Background,Urban Background,51.662193,-0.264313,PM10,PM10 particulate matter (Hourly measured),2005-11-05,2017-05-23,2017-05-23,Eastern,NA_character_,Hertsmere
